"A"||"A"|||15|20|25|41|58|71||38||0|0|0|0|0|0|94|100|100|89|100|100|85|100|100|80|97|100|2|6|10|0|0.1|0.2|0|0.1|0.2|0|0.2|0.3|0.1|0.4|0.6|2|5.2|10|60|68|78||38|||30||18|26|30|0|1|2|2|2.5|3||||1.28|1.32|1.35||||1.44|1.48|1.57|2.65|4.23|9|14.11|0.2|0.21|0.23||||25.9|30.9|32.5|11.3|16.7|19.3|42|46|48|3|3.8|5.9|33|41|47|11|17|21|8|18|24|".32"|".32"|1|5|10|0|0|0|0|0|0|0|0.5|2|15.5|21|23.5||||24.7|54.3|62.5|7.9|8|8.4|7.4|7.6|7.8|||||||0|1.2|1.9|||||||||||||||||||||"21905259"|"64605799"
"AC"||"AC"|||41|58|71|61|97|130||39||0|0|0|0|0|0|94|100|100|89|100|100|85|100|100|81|98|100|1|5|10|0|0|0.1|0|0.1|0.2|0|0.1|0.2|0.1|0.2|0.5|1|4.6|10|60|69|80||38|||31||18|26|30|0|1|2|1|1.5|3||||1.31|1.35|1.39||||1.47|1.51|1.6|2.65|4.23|9|14.11|0.2|0.21|0.23||||25.1|30.3|32.8|10.3|15.9|19.8|42|46|47|3|3.8|5.9|30|39|47|11|17|21|7|18|24|".37"|".37"|1|5|10|0|0|0|0|0|0|0|0.5|2|15.1|20.6|23.5||||24.3|53.9|62.5|7.9|8|8.4|7.4|7.6|7.8|||||||0|0.8|1.9|||||||||||||||||||||"21905259"|"64605800"
"C"||"C"|||61|97|130|200|200|200||103||0|0|0|0|0|0|95|100|100|89|100|100|84|100|100|77|96|100|3|8|30|0|0|0.1|0|0.1|0.2|0|0.1|0.2|0.1|0.2|0.5|3|7.6|30|48|67|79||37|||30||18|25|30|0|1|2|0.3|0.7|1||||1.38|1.4|1.42||||1.54|1.56|1.66|2.65|4.23|9|14.11|0.18|0.21|0.23||||24.6|29.7|31.7|9.8|14.9|18|41|44|45|3|3.6|5.9|29|36|43|11|17|21|6|16|23|".49"|".49"|1|5|10|0|0|0|0|0|0|0|0.5|2|14.4|19.3|22.5||||23.6|52.6|61.5|7.9|8.2|8.4|7.4|7.7|7.8|||||||0|0|1.1|||||||||||||||||||||"21905259"|"64605801"
"BC"||"BC"|||94|116|138|112|132|152||16||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|92|97|100|4|6|8|0|0|0.1|0|0.1|0.2|0|0.2|0.3|0.1|0.3|0.5|3.4|5.4|7.4|49|56|63||32|||24||33|38|43|0|0|0|0.3|0.5|0.8||||1.34|1.38|1.42||||1.59|1.64|1.7|2.65|1.41|2.7|4.23|0.16|0.17|0.18||||32.1|33.8|35.4|18.6|21.6|24.7|44|46|47|6|7|9|44|49|55|24|27|31|23|29|35|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0.3|2|24|26|28||||22.8|25.8|28|6.6|7.3|7.8|6.1|6.6|7.3|||||||1.3|3|5.3|||||||||||||||||||||"21905260"|"64605804"
"Bt"||"B"|||25|30|35|94|116|138||86||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|94|98|100|2|4|6|0|0|0.1|0|0.1|0.2|0|0.1|0.2|0.1|0.2|0.5|1.6|3.6|5.6|46|52|58||29|||23||40|44|48|0|0|0|0.5|1|1.5||||1.35|1.4|1.45||||1.78|1.84|1.9|2.65|0.01|0.22|0.42|0.12|0.14|0.16||||30.8|32.2|33.6|22.2|24.9|27.6|43|45|47|9|10|12|52|57|63|29|32|35|30|36|41|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0.1|2|25|28|31||||22.2|27.4|31|6.1|7|7.8|6.1|6.4|6.5|||||||1.5|4.2|7.2|||||||||||||||||||||"21905260"|"64605802"
"A"||"A"|||0|0|0|25|30|35||30||0|0|0|0|0|0|100|100|100|100|100|100|96|100|100|90|97|100|1|7|8|0|0.1|0.3|0|0.1|0.3|0|0.1|0.5|0.1|0.4|0.5|1|6.3|8|57|60|67||33|||27||28|33|35|0|0|0|2|3|4||||1.2|1.3|1.45||||1.4|1.5|1.56|2.65|1.41|2.7|4.23|0.2|0.21|0.22||||31|33.2|34.4|16.9|20.5|22.7|43|48|52|3|4.8|6|42|49|53|19|23|25|18|25|29|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0.1|2|22|26|29||||16.2|23.1|28.8|5.6|6.5|7.3|5.1|6.2|7.3|||||||3.1|6.1|9.2|||||||||||||||||||||"21905260"|"64605805"
"C"||"C"|||112|132|152|200|200|200||68||0|0|0|0|0|0|100|100|100|100|100|100|96|100|100|92|97|100|4|6|8|0|0.1|0.2|0|0.1|0.2|0|0.2|0.4|0.1|0.3|0.5|3.3|5.3|7.3|55|63|71||37|||26||25|31|37|0|0|0|0.2|0.3|0.4||||1.32|1.36|1.4||||1.4|1.49|1.58|2.65|1.41|2.7|4.23|0.18|0.19|0.2||||28.9|31.2|33.3|13.8|17.2|20.6|45|46|48|3|3.5|6|35|41|48|17|22|26|15|22|29|".49"|".49"|0|1|2|0|0|0|0|0|0|0|0.3|2|23|25|27||||21.8|25|27|6.6|7.4|8.4|6.1|6.8|7.3|||||||0|2.6|5|||||||||||||||||||||"21905260"|"64605803"
"Ap"||"A"|||0|0|0|15|20|25||20||0|0|0|0|0|0|100|100|100|100|100|100|96|99|100|91|95|100|0|7|10|0|0|0.2|0|0.4|0.5|0|0.6|1|0.1|2|3|0|4|7|64|69|77||39|||30||20|24|26|0|0|0|2|3|4||||1.33|1.38|1.44||||1.48|1.53|1.64|2.65|1.41|2.7|4.23|0.21|0.22|0.23||||28.7|31.1|32.5|13.6|17|19.3|43|46|47|3|3.5|5.9|35|41|46|13|16|18|12|17|21|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0.2|2|17|20.4|22.2||||13.6|18.3|24.7|5.6|6.2|7.3|5.6|5.7|6.5|||||||2.5|6.3|8.5|||||||||||||||||||||"21905261"|"64605809"
"A"||"A"|||15|20|25|75|104|130||84||0|0|0|0|0|0|100|100|100|100|100|100|96|100|100|90|96|100|0|6|10|0|0|0.2|0|0.1|0.5|0|0.4|1|0.1|1.5|3|0|4|7|60|70|80||40|||30||20|24|30|0|0|0|2|2.5|3||||1.28|1.33|1.38||||1.42|1.47|1.58|2.65|1.41|2.7|4.23|0.21|0.22|0.23||||28.3|30.3|32.6|13.1|15.8|19.5|46|47|49|3|3.5|5.9|35|40|47|13|16|21|11|17|24|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0.2|2|17|20.3|25||||13.8|18.3|26.4|5.6|6.3|7.3|5.6|5.8|6.5|||||||2.5|5.8|8.4|||||||||||||||||||||"21905261"|"64605806"
"AC"||"AC"|||75|104|130|102|137|152||33||0|0|0|0|0|0|100|100|100|100|100|100|95|100|100|90|97|100|0|4|10|0|0|0.2|0|0.1|0.5|0|0.4|1|0.1|1.5|3|0|2|7|58|68|79||35|||33||20|28|32|0|0|0|1|1.5|2||||1.3|1.34|1.38||||1.48|1.52|1.59|2.65|1.41|2.7|4.23|0.2|0.21|0.22||||27.5|31|32.6|12|16.8|19.5|46|47|48|3|4.4|5.9|33|41|47|13|19|23|11|20|26|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0.2|2|16.6|22.8|26||||14.1|21.3|26|6.1|6.4|7.3|5.6|5.9|6.5|||||||2.1|5.5|6.8|||||||||||||||||||||"21905261"|"64605807"
"C"||"C"|||102|137|152|200|200|200||63||0|0|0|0|0|0|100|100|100|100|100|100|95|99|100|90|97|100|0|4|10|0|0|0.2|0|0.5|1|0|0.5|1|0.1|1|3|0|2|7|58|67|78||34|||33||20|29|32|0|0|0|0.5|1|2||||1.34|1.38|1.41||||1.53|1.57|1.64|2.65|1.41|2.7|4.23|0.2|0.21|0.22||||27.2|31.2|33|11.7|17.2|20.1|44|46|47|3|4.5|5.9|32|41|47|13|20|23|11|20|26|".49"|".49"|0|0|0|0|0|0|0|0|0|0|0.2|2|16.2|23.2|26||||14.4|22.5|25.5|6.1|7|7.3|5.6|6.4|7.3|||||||1.9|3.7|6.8|||||||||||||||||||||"21905261"|"64605808"
"A"||"A"|||15|20|25|38|61|100||41||0|0|0|0|0|0|95|100|100|89|100|100|82|100|100|78|96|100|2|8|15|0|0.1|0.2|0|0.2|0.4|0|0.2|0.5|0.1|0.5|1|2|7|15|55|66|78||38|||28||18|26|30|0|0|0|2|2.5|3||||1.34|1.36|1.38||||1.49|1.51|1.55|2.65|4.23|9|14.11|0.2|0.21|0.22||||26.1|31.2|32.9|11.6|17.2|19.9|43|46|47|1.8|3.6|4.4|32|41|46|12|18|21|8|18|24|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0.3|2|15.5|21.8|25||||13.7|21.6|26.4|6.1|7|7.3|6.1|6.8|7.3|||||||2.4|4.1|7.1|||||||||||||||||||||"21905387"|"64606417"
"Ap"||"A"|||0|0|0|15|20|25||20||0|0|0|0|0|0|95|100|100|89|100|100|84|100|100|80|96|98|2|8|15|0|0.1|0.2|0|0.2|0.4|0|0.2|0.5|0.1|0.5|1|2|7|15|59|68|78||40|||28||18|24|26|0|0|0|2|3|4||||1.33|1.38|1.44||||1.47|1.52|1.53|2.65|4.23|9|14.11|0.21|0.22|0.23||||26.2|31.1|32.5|11.7|17|19.3|41|46|47|1.8|3.2|3.6|32|40|44|12|16|18|8|17|20|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0.3|2|15.5|20.4|22.2||||13.7|19.8|24.7|6.1|6.9|7.3|6.1|6.7|7.3|||||||2.4|4.3|7.1|||||||||||||||||||||"21905387"|"64606418"
"AC"||"AC"|||38|61|100|61|89|122||28||0|0|0|0|0|0|94|100|100|89|100|100|81|99|100|77|94|100|2|10|15|0|0.2|0.4|0|0.4|0.8|0|0.5|1|0.1|1.4|3|2|7.5|15|50|64|79||38|||26||18|26|35|0|1|2|1|1.5|2||||1.32|1.33|1.33||||1.46|1.47|1.54|2.65|4.23|9|14.11|0.2|0.21|0.22||||25|30.2|33.4|10.2|15.6|20.9|45|47|48|1.7|3.3|5.1|30|39|49|11|18|25|6|17|28|".37"|".37"|0|3|10|0|0|0|0|0|0|0|0.5|2|15.1|20.6|26.8||||14.9|48.7|65.8|6.6|7.7|8.4|6.6|7.4|7.8|||||||0|1.7|5.5|||||||||||||||||||||"21905387"|"64606415"
"C"||"C"|||61|89|122|200|200|200||111||0|0|0|0|0|0|95|100|100|89|100|100|82|99|100|76|92|100|2|15|30|0|0.2|0.4|0|0.6|1.2|0|1|2|0.1|1.5|3|3|11.7|30|38|60|80||38|||22||18|25|35|0|1|2|0.3|0.7|1||||1.36|1.41|1.46||||1.5|1.55|1.63|2.65|4.23|9|14.11|0.17|0.21|0.22||||24.6|29.7|33.5|9.9|15|21|40|44|46|1.6|3.1|5|28|36|47|11|17|25|6|15|28|".49"|".49"|1|5|10|0|0|0|0|0|0|0|0.5|2|14.4|19.3|26.1||||23.6|52.6|65.1|7.4|7.9|8.4|7.4|7.6|7.8|||||||0|0.7|2.9|||||||||||||||||||||"21905387"|"64606416"
"AC"||"AC"|||41|58|71|61|97|130||39||0|0|0|0|0|0|94|100|100|89|100|100|82|100|100|80|98|100|1|5|10|0|0|0.1|0|0.1|0.2|0|0.1|0.2|0.1|0.2|0.5|1|4.6|10|60|69|80||38|||31||18|26|30|0|1|2|1|1.5|3||||1.31|1.35|1.39||||1.45|1.49|1.53|2.65|4.23|9|14.11|0.2|0.21|0.23||||25.1|30.3|32.8|10.3|15.9|19.8|42|47|48|1.7|3.3|4.2|30|39|46|11|17|21|7|18|24|".37"|".37"|1|5|10|0|0|0|0|0|0|0|0.5|2|15.1|20.6|23.5||||24.3|53.9|62.5|7.9|8|8.4|7.4|7.6|7.8|||||||0|0.8|1.9|||||||||||||||||||||"21905388"|"64606419"
"A"||"A"|||15|20|25|41|58|71||38||0|0|0|0|0|0|94|100|100|89|100|100|81|100|100|79|97|100|2|6|10|0|0.1|0.2|0|0.1|0.2|0|0.2|0.3|0.1|0.4|0.6|2|5.2|10|60|68|78||38|||30||18|26|30|0|1|2|2|2.5|3||||1.28|1.32|1.35||||1.42|1.46|1.49|2.65|4.23|9|14.11|0.2|0.21|0.23||||25.9|30.9|32.5|11.3|16.7|19.3|44|48|49|1.7|3.4|4.2|32|41|46|11|17|21|7|18|24|".37"|".37"|1|5|10|0|0|0|0|0|0|0|0.5|2|15.5|21|23.5||||24.7|54.3|62.5|7.9|8|8.4|7.4|7.6|7.8|||||||0|1.2|1.9|||||||||||||||||||||"21905388"|"64606421"
"Ap"||"A"|||0|0|0|15|20|25||20||0|0|0|0|0|0|95|100|100|89|100|100|84|100|100|81|97|99|2|7|10|0|0.1|0.2|0|0.1|0.2|0|0.2|0.3|0.1|0.4|0.8|2|6.2|10|64|69|77||40|||29||18|24|26|0|1|2|2|3|4||||1.31|1.38|1.44||||1.44|1.51|1.53|2.65|4.23|9|14.11|0.21|0.22|0.23||||26.2|31.1|32.5|11.7|17|19.3|41|46|48|1.7|3|3.4|32|40|44|11|16|18|8|17|20|".37"|".37"|1|5|10|0|0|0|0|0|0|0|0.5|2|15.5|19.6|20.6||||24.7|52.9|59.6|7.4|7.9|8.4|7.4|7.5|7.8|||||||0|1.5|3.3|||||||||||||||||||||"21905388"|"64606422"
"C"||"C"|||61|97|130|200|200|200||103||0|0|0|0|0|0|95|100|100|89|100|100|83|100|100|80|96|100|3|8|30|0|0|0.1|0|0.1|0.2|0|0.1|0.2|0.1|0.2|0.5|3|7.6|30|48|67|79||37|||30||18|25|30|0|1|2|0.3|0.7|1||||1.38|1.4|1.42||||1.51|1.53|1.57|2.65|4.23|9|14.11|0.18|0.21|0.23||||24.6|29.7|31.7|9.8|14.9|18|41|45|46|1.6|3.1|4|28|36|42|11|17|21|6|16|23|".49"|".49"|1|5|10|0|0|0|0|0|0|0|0.5|2|14.4|19.3|22.5||||23.6|52.6|61.5|7.9|8.2|8.4|7.4|7.7|7.8|||||||0|0|1.1|||||||||||||||||||||"21905388"|"64606420"
"A"||"A"|||15|20|25|25|36|50||16||0|0|0|0|0|0|100|100|100|100|100|100|96|100|100|92|97|100|2|5|10|0|0.1|0.2|0|0.1|0.2|0|0.1|0.2|0.2|0.6|1.2|2|4.1|10|59|68|76||35|||33||22|27|32|0|0|0|1.5|2.5|3.5||||1.24|1.28|1.33||||1.39|1.43|1.47|2.65|1.41|2.7|4.23|0.2|0.21|0.22||||28.3|30.9|33.1|13|16.7|20.3|47|49|51|2.8|3.7|4.8|35|42|49|15|18|22|13|19|26|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0.2|2|18.4|22.5|26.6||||14.6|19.7|25.6|5.6|6.1|6.5|5.6|5.8|6.5|||||||4.7|6.6|8.8|||||||||||||||||||||"21905389"|"64606427"
"Bt1"||"B"||1|25|36|50|61|99|122||63||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|92|97|100|2|5|10|0|0|0.1|0|0|0.1|0|0.1|0.2|0.1|0.6|1.2|2|4.3|10|55|63|71||31|||32||27|32|35|0|0|0|1|1.5|3||||1.32|1.36|1.39||||1.52|1.56|1.59|2.65|1.41|2.7|4.23|0.2|0.21|0.22||||30.4|32.4|34.4|15.9|19.2|22.5|45|46|48|3.6|4.7|5.4|39|45|51|19|22|25|18|23|29|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0.2|2|21.7|25.7|28.7||||18.8|24.1|28.5|5.6|6.5|7.3|5.6|6.2|6.5|||||||2.7|5.5|8.8|||||||||||||||||||||"21905389"|"64606423"
"Bt2"||"B"||2|61|99|122|112|142|180||43||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|92|97|100|2|5|10|0|0|0.1|0|0|0.1|0|0.1|0.2|0.1|0.6|1.2|2|4.3|10|55|62|70||31|||31||27|33|35|0|0|0|0.7|0.9|1.5||||1.36|1.4|1.43||||1.57|1.61|1.63|2.65|1.41|2.7|4.23|0.2|0.21|0.22||||30.4|32.7|33.7|16|19.6|21.4|44|45|46|3.6|4.8|5.3|38|45|48|19|23|25|17|24|28|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0.2|2|21.4|25.9|27.9||||19.7|24.6|26.4|6.1|6.7|7.3|5.6|6.4|7.3|||||||2.6|4.8|6.9|||||||||||||||||||||"21905389"|"64606424"
"Ap"||"A"|||0|0|0|15|20|25||20||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|92|97|100|2|6|12|0|0.1|0.2|0|0.1|0.2|0|0.2|0.4|0.2|0.7|1.5|2|4.9|12|62|70|78||40|||30||20|24|26|0|0|0|2|3|4||||1.25|1.34|1.44||||1.38|1.47|1.49|2.65|4.23|9|14.11|0.21|0.22|0.23||||28.4|30.8|32.2|13.2|16.5|18.7|43|47|50|2.5|3.2|3.6|35|40|44|13|16|18|12|17|21|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0.2|2|17|20.4|22.2||||13.6|18.8|20.8|5.6|6.1|6.5|5.6|5.8|6.5|||||||4.7|6.5|8.5|||||||||||||||||||||"21905389"|"64606426"
"C"||"C"|||112|142|180|200|200|200||58||0|0|0|0|0|0|100|100|100|100|100|100|95|100|100|89|97|100|2|6|12|0|0.1|0.2|0|0.1|0.2|0|0.2|0.4|0.3|0.8|1.5|2|4.8|12|53|64|76||32|||32||20|30|35|0|0|0|0.5|0.7|1||||1.36|1.38|1.41||||1.54|1.56|1.61|2.65|1.41|2.7|4.23|0.2|0.21|0.22||||27.2|31.4|33.2|11.7|17.4|20.5|44|46|46|2.4|4.2|5.2|31|41|47|13|20|25|10|20|28|".49"|".49"|0|0|3|0|0|0|0|0|0|0|0.2|2|16.2|23.6|27.5||||14.4|22.9|66.5|6.1|7.2|7.8|5.6|6.9|7.3|||||||0.5|3.1|6.6|||||||||||||||||||||"21905389"|"64606425"
"Bt"||"B"|||25|30|35|94|116|138||86||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|94|98|100|2|4|6|0|0|0.1|0|0.1|0.2|0|0.1|0.2|0.1|0.2|0.5|1.6|3.6|5.6|46|52|58||29|||23||40|44|48|0|0|0|0.5|1|1.5||||1.38|1.4|1.42||||1.67|1.69|1.74|2.65|0.01|0.22|0.42|0.12|0.14|0.16||||30.8|32.2|33.6|22.2|24.9|27.6|44|45|46|5.4|6.5|7.5|50|55|60|29|32|35|29|35|40|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0.1|2|25.4|29.6|33.2||||19.4|28.9|41.2|6.1|7|7.8|6.1|6.4|7.3|||||||1.6|4.4|7.5|||||||||||||||||||||"21905390"|"64606428"
"BC"||"BC"|||94|116|138|112|132|152||16||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|92|97|100|4|6|8|0|0|0.1|0|0.1|0.2|0|0.2|0.3|0.1|0.3|0.5|3.4|5.4|7.4|49|56|63||32|||24||33|38|43|0|0|0|0.3|0.5|0.8||||1.35|1.42|1.48||||1.58|1.65|1.7|2.65|0.42|0.91|1.41|0.16|0.17|0.18||||32.4|34.2|35.8|19.1|22.2|25.4|42|44|47|4.2|5.1|6.1|43|48|54|23|27|31|22|28|35|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0.3|2|21.9|24.9|28||||19|24.7|36|6.6|7.3|7.8|6.1|6.6|7.3|||||||1.1|2.9|5.3|||||||||||||||||||||"21905390"|"64606429"
"A"||"A"|||0|0|0|25|30|35||30||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|92|97|100|1|7|8|0|0.1|0.3|0|0.1|0.3|0|0.1|0.5|0.1|0.4|0.5|1|6.3|8|57|60|67||33|||27||28|33|35|0|0|0|2|3|4||||1.15|1.25|1.34||||1.34|1.44|1.46|2.65|1.41|2.7|4.23|0.2|0.21|0.22||||30.6|32.8|33.9|16.2|19.8|21.8|47|50|54|3.8|4.9|5.4|42|49|53|19|23|25|18|25|29|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0.1|2|22.4|26.7|28.9||||16.5|23.6|28.7|5.6|6.5|7.3|5.1|6.2|7.3|||||||3.1|6.1|9.2|||||||||||||||||||||"21905390"|"64606431"
"C"||"C"|||112|132|152|200|200|200||68||0|0|0|0|0|0|100|100|100|100|100|100|96|100|100|92|97|100|4|6|8|0|0.1|0.2|0|0.1|0.2|0|0.2|0.4|0.1|0.3|0.5|3.3|5.3|7.3|55|63|71||37|||26||25|31|37|0|0|0|0.2|0.3|0.4||||1.26|1.33|1.4||||1.42|1.49|1.54|2.65|1.41|2.7|4.23|0.18|0.19|0.2||||28.7|31|33|13.5|16.8|20.1|45|47|50|2.9|3.9|4.9|35|41|47|17|22|26|15|22|28|".49"|".49"|0|1|2|0|0|0|0|0|0|0|0.3|2|16.9|20.6|24.3||||15.1|59.2|63.3|6.6|7.4|8.4|6.1|6.8|7.3|||||||0|2.1|4.7|||||||||||||||||||||"21905390"|"64606430"
"Ap"||"A"|||0|0|0|13|18|25||18||0|0|0|0|0|0|100|100|100|100|100|100|96|100|100|92|99|100|0.5|2|5|0|0.1|0.3|0|0.2|1|0.1|0.2|1|0.2|0.5|2|0.3|1|2|40|45|55||10|||35||40|53|55|0|0|0|2|3.5|5||||1.1|1.25|1.35||||1.56|1.75|1.86|2.65|0.01|0.22|0.42|0.11|0.13|0.16||||31.1|35.2|36.3|22.8|30.8|33.3|47|50|56|9|11.1|15|55|70|77|29|39|40|30|46|50|".20"|".20"|0|0|1|0|0|0|0|1|2|0|0.5|2|30.8|40|41.7||||29.8|37.4|80.7|6.1|6.5|7.8|6.1|6.2|7.3|||||||2|7.8|10|||||||||||||||||||||"21905274"|"64605864"
"Bssg1"||"B"||1|33|45|66|81|112|152||67||0|0|0|0|0|0|100|100|100|100|100|100|93|100|100|87|98|100|0.5|3|5|0|0.1|1|0|0.3|1|0|0.2|2|0|0.4|2|0.2|2|3|35|40|55||5|||35||40|57|60|0|0|0|1|1.5|2||||1.1|1.25|1.35||||1.73|1.86|1.94|2.65|0.01|0.22|0.42|0.1|0.13|0.16||||30.5|35.2|36.1|21.7|30.9|32.9|47|50|56|9|12|16|53|70|76|29|42|45|27|48|54|".24"|".24"|0|0|3|0|0|0|0|4|7|0|0.5|2|30.1|41.4|43.7||||27.8|38.6|82.7|6.1|7.2|7.8|6.1|6.7|7.3|||||||1.5|4.5|8.8|||||||||||||||||||||"21905274"|"64605866"
"Bssg2"||"B"||2|81|112|152|200|200|200||88||0|0|0|0|0|0|100|100|100|100|100|100|94|100|100|89|98|100|0.5|3|5|0|0.1|1|0|0.2|1|0|0.2|2|0|0.5|2|0.2|2|3|35|43|55||8|||35||40|54|60|0|0|0|0.5|0.9|1.5||||1.1|1.25|1.35||||1.75|1.87|1.97|2.65|0.01|0.22|0.42|0.1|0.13|0.16||||30.2|34.2|35.9|21.2|28.8|32.4|47|50|56|9|11|16|52|66|75|29|40|45|28|45|54|".28"|".28"|0|1|3|0|0|0|0|5|8|0|0.5|2|29.4|38.8|43.2||||27|77.4|82.2|6.1|7.8|8.4|6.1|7.3|7.8|||||||0|2|8.5|||||||||||||||||||||"21905274"|"64605867"
"A"||"A"|||13|18|25|33|45|66||27||0|0|0|0|0|0|100|100|100|100|100|100|96|100|100|92|99|100|0.5|2|5|0|0.1|0.3|0|0.2|1|0.1|0.2|1|0.2|0.5|2|0.3|1|2|40|45|55||10|||35||40|53|55|0|0|0|1|2.5|4||||1.1|1.25|1.35||||1.56|1.77|1.88|2.65|0.01|0.22|0.42|0.11|0.13|0.16||||30.5|34.7|35.8|21.7|29.9|32.3|47|50|56|9|11|15|53|68|75|29|39|41|29|46|50|".28"|".28"|0|0|1|0|0|0|0|2|3|0|0.5|2|30.1|39.5|41.4||||29.5|37.5|80.4|6.1|6.7|7.8|6.1|6.3|7.3|||||||1.5|6.6|9.6|||||||||||||||||||||"21905274"|"64605865"
"Ap"||"A"|||0|0|0|15|20|25||20||0|0|0|0|0|0|95|100|100|89|100|100|86|100|100|82|97|100|2|7|10|0|0.1|0.2|0|0.1|0.2|0|0.2|0.3|0.1|0.4|0.8|2|6.2|10|64|69|77||40|||29||18|24|26|0|1|2|2|3|4||||1.31|1.38|1.44||||1.46|1.53|1.64|2.65|4.23|9|14.11|0.21|0.22|0.23||||26.2|31.1|32.5|11.7|17|19.3|39|44|46|3|3.4|6|33|40|46|11|16|18|8|17|21|".32"|".32"|1|5|10|0|0|0|0|0|0|0|0.5|2|15.5|19.6|20.6||||15.3|52.9|59.6|7.4|7.9|8.4|7.4|7.5|7.8|||||||0|1.5|3.3|||||||||||||||||||||"21905275"|"64605868"
"A"||"A"|||15|20|25|41|58|71||38||0|0|0|0|0|0|94|100|100|89|100|100|85|100|100|80|97|100|2|6|10|0|0.1|0.2|0|0.1|0.2|0|0.2|0.3|0.1|0.4|0.6|2|5.2|10|60|68|78||38|||30||18|26|30|0|1|2|2|2.5|3||||1.28|1.32|1.35||||1.44|1.48|1.57|2.65|4.23|9|14.11|0.2|0.21|0.23||||25.9|30.9|32.5|11.3|16.7|19.3|42|46|48|3|3.8|6|33|41|47|11|17|21|8|18|24|".32"|".32"|1|5|10|0|0|0|0|0|0|0|0.5|2|15.5|21|23.5||||24.7|54.3|62.5|7.9|8|8.4|7.4|7.6|7.8|||||||0|1.2|1.9|||||||||||||||||||||"21905275"|"64605869"
"AC"||"AC"|||41|58|71|61|97|130||39||0|0|0|0|0|0|94|100|100|89|100|100|85|100|100|81|98|100|1|5|10|0|0|0.1|0|0.1|0.2|0|0.1|0.2|0.1|0.2|0.5|1|4.6|10|60|69|80||38|||31||18|26|30|0|1|2|1|1.5|3||||1.31|1.35|1.39||||1.47|1.51|1.6|2.65|4.23|9|14.11|0.2|0.21|0.23||||25.1|30.3|32.8|10.3|15.9|19.8|42|46|47|3|3.8|6|30|39|47|11|17|21|7|18|24|".37"|".37"|1|5|10|0|0|0|0|0|0|0|0.5|2|15.1|20.6|23.5||||24.3|53.9|62.5|7.9|8|8.4|7.4|7.6|7.8|||||||0|0.8|1.9|||||||||||||||||||||"21905275"|"64605870"
"C"||"C"|||61|97|130|200|200|200||103||0|0|0|0|0|0|95|100|100|89|100|100|84|100|100|77|96|100|3|8|30|0|0|0.1|0|0.1|0.2|0|0.1|0.2|0.1|0.2|0.5|3|7.6|30|48|67|79||37|||30||18|25|30|0|1|2|0.3|0.7|1||||1.38|1.4|1.42||||1.54|1.56|1.66|2.65|4.23|9|14.11|0.18|0.21|0.23||||24.6|29.7|31.7|9.8|14.9|18|41|44|45|3|3.6|6|29|36|43|11|17|21|6|16|23|".49"|".49"|1|5|10|0|0|0|0|0|0|0|0.5|2|14.4|19.3|22.5||||23.6|52.6|61.5|7.9|8.2|8.4|7.4|7.7|7.8|||||||0|0|1.1|||||||||||||||||||||"21905275"|"64605871"
"Ap"||"A"|||0|0|0|15|20|25||20||0|0|0|0|0|0|100|100|100|100|100|100|97|100|100|92|97|100|2|6|12|0|0.1|0.2|0|0.1|0.2|0|0.2|0.4|0.2|0.7|1.5|2|4.9|12|62|70|78||40|||30||20|24|26|0|0|0|2|3|4||||1.25|1.34|1.44||||1.4|1.49|1.6|2.65|4.23|9|14.11|0.21|0.22|0.23||||28.4|30.8|32.2|13.2|16.5|18.7|43|47|50|3|3.6|6|35|41|46|13|16|18|12|17|21|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0.2|2|17|20.4|22.2||||13.6|18.8|20.8|5.6|6.1|6.5|5.6|5.8|6.5|||||||4.7|6.5|8.5|||||||||||||||||||||"21905276"|"64605873"
