"Timestamp","Station","AirTemperature","AirTemperature.1","RelativeHumidity","Precipitation","WindSpeed2m","WindSpeed2m.1","SoilTemperature5cm","SoilTemperature5cm.1","SoilTemperature10cm","SoilTemperature10cm.1","SolarRadiation","ETo","ETo.1"
"2018-07-29","Manhattan",29.4,19.5,74.1,1.78,1.7,6.6,28.1,24.5,27.2,25.0,16.3,4.09,5.08
"2018-07-30","Manhattan",27.0,16.5,85.7,21.59,1.1,11.7,26.8,22.3,25.9,23.4,11.2,2.85,3.45
"2018-07-31","Manhattan",29.1,15.4,68.5,0.25,1.3,5.9,27.6,20.6,26.4,21.9,25.1,5.12,6.13
"2018-08-01","Manhattan",32.1,14.5,59.2,0,1.6,8.2,28.1,21.3,26.9,22.5,25.3,5.72,7.19
"2018-08-02","Manhattan",34.4,18.0,51.1,0,2.0,6.4,28.9,22.5,27.5,23.4,25.1,6.47,8.43
"2018-08-03","Manhattan",35.8,20.3,44.0,0,3.5,9.9,28.4,23.2,27.4,24.1,25.6,8.50,12.11
"2018-08-04","Manhattan",33.6,21.6,49.9,0,3.6,10.2,27.6,24.4,26.8,24.9,16.3,6.44,9.28
"2018-08-05","Manhattan",37.3,24.2,42.3,0,4.3,11.0,28.9,24.1,27.8,24.7,22.5,9.13,13.38
"2018-08-06","Manhattan",36.3,24.0,52.2,0,2.0,8.3,30.3,25.5,28.9,25.8,19.5,6.20,8.36
"2018-08-07","Manhattan",32.1,19.7,71.0,10.41,1.6,12.1,30.0,24.7,28.8,25.4,22.7,5.25,6.38
"2018-08-08","Manhattan",34.7,18.7,65.9,0,1.1,5.7,29.6,24.0,28.4,24.9,21.6,5.11,6.24
"2018-08-09","Manhattan",34.7,18.7,65.7,0,1.0,8.7,28.9,24.1,27.8,24.9,19.2,4.61,5.56
"2018-08-10","Manhattan",33.2,19.2,61.2,0,1.8,7.0,28.5,23.9,27.6,24.8,23.1,5.79,7.43
"2018-08-11","Manhattan",34.6,16.3,57.5,0,1.0,5.8,29.0,23.0,27.7,24.1,22.4,5.00,6.06
"2018-08-12","Manhattan",34.8,17.2,56.2,0,1.3,6.1,29.2,23.5,27.9,24.4,23.3,5.44,6.77
"2018-08-13","Manhattan",31.2,19.8,76.2,7.87,1.6,13.6,27.5,24.5,26.9,25.1,12.0,3.51,4.50
"2018-08-14","Manhattan",30.0,21.0,86.9,46.23,1.5,5.6,29.4,23.8,28.0,24.3,17.1,3.95,4.68
"2018-08-15","Manhattan",30.0,19.6,82.6,1.02,1.1,5.2,29.1,23.8,27.5,24.4,14.6,3.45,4.07
"2018-08-16","Manhattan",32.5,19.1,75.7,0,1.1,6.8,29.7,23.5,28.1,24.4,17.3,4.03,4.77
"2018-08-17","Manhattan",31.2,20.1,70.3,0,1.7,6.3,28.6,24.0,27.5,24.8,22.4,5.10,6.22
"2018-08-18","Manhattan",32.8,18.7,70.2,0,0.7,4.8,28.9,23.5,27.7,24.4,20.3,4.30,4.91
"2018-08-19","Manhattan",23.2,18.2,91.8,82.30,2.2,9.4,25.7,21.9,26.3,22.8,2.4,1.22,1.59
"2018-08-20","Manhattan",23.6,18.3,83.4,3.30,4.8,12.0,23.4,21.6,23.3,22.3,11.6,3.10,4.19
"2018-08-21","Manhattan",26.6,17.3,81.3,0.51,2.1,7.5,25.3,20.8,24.4,21.6,17.8,3.90,4.82
"2018-08-22","Manhattan",25.3,16.6,78.3,0,0.7,3.6,24.7,21.1,24.1,21.8,13.1,2.75,3.14
"2018-08-23","Manhattan",24.1,17.5,87.4,56.13,2.5,10.8,22.8,21.0,23.0,21.7,4.7,1.63,2.11
"2018-08-24","Manhattan",33.6,22.3,71.9,0,1.8,7.6,28.1,22.2,26.4,22.5,22.1,5.36,6.61
"2018-08-25","Manhattan",33.9,20.6,68.3,0,2.3,6.8,28.4,23.5,27.1,24.0,22.3,5.64,7.20
"2018-08-26","Manhattan",33.7,22.7,66.7,5.84,4.5,13.5,27.0,24.4,26.2,24.7,13.9,5.75,8.35
"2018-08-27","Manhattan",34.9,25.8,54.0,0,5.8,14.7,26.9,24.2,26.3,24.5,21.8,8.69,12.78
"2018-08-28","Manhattan",33.9,17.4,63.9,0,4.4,10.4,27.9,24.3,26.8,24.8,18.0,6.33,9.13
"2018-08-29","Manhattan",26.7,14.5,68.8,0,2.3,6.9,26.1,22.2,25.4,23.2,22.3,4.67,5.99
"2018-08-30","Manhattan",29.4,20.4,74.0,0,2.8,9.8,26.1,23.2,25.4,23.7,16.0,4.28,5.63
"2018-08-31","Manhattan",35.3,22.1,60.8,0,4.2,12.3,27.6,23.3,26.5,23.8,20.7,6.96,9.83
"2018-09-01","Manhattan",35.0,23.9,58.8,0,3.3,9.7,28.5,24.7,27.4,25.0,20.1,6.65,9.29
"2018-09-02","Manhattan",31.5,20.0,73.2,38.10,2.5,14.9,28.5,23.9,27.4,25.4,14.5,4.00,5.20
"2018-09-03","Manhattan",29.6,19.5,85.9,110.49,1.7,9.0,27.5,22.8,26.6,23.8,12.1,3.07,3.80
"2018-09-04","Manhattan",27.1,21.9,88.9,10.67,2.4,8.0,25.7,24.2,25.7,24.6,5.4,1.98,2.61
"2018-09-05","Manhattan",23.8,20.4,93.1,28.70,1.8,7.2,25.6,23.7,25.2,24.0,6.8,1.64,1.89
"2018-09-06","Manhattan",22.6,18.7,90.0,0,2.4,5.5,23.9,22.7,24.4,23.3,3.7,1.32,1.67
"2018-09-07","Manhattan",22.3,18.1,91.9,0.76,2.4,6.9,23.3,21.9,23.3,22.5,3.6,1.27,1.60
"2018-09-08","Manhattan",23.0,16.5,85.6,0.25,2.2,6.7,22.9,20.9,22.7,21.5,8.1,2.14,2.73
"2018-09-09","Manhattan",26.0,12.6,77.3,0,0.9,3.7,24.6,19.3,23.6,20.4,18.8,3.33,3.86
"2018-09-10","Manhattan",25.4,12.5,76.0,0,1.6,7.6,24.3,19.3,23.4,20.4,21.0,3.69,4.42
"2018-09-11","Manhattan",27.7,13.3,71.9,0,2.6,9.1,24.1,19.7,23.3,20.7,20.0,4.35,5.72
"2018-09-12","Manhattan",27.7,16.0,71.4,0,2.6,10.0,24.1,20.4,23.5,21.2,17.7,4.09,5.36
"2018-09-13","Manhattan",28.8,20.4,79.2,0,3.2,10.2,24.3,21.7,23.7,22.1,11.0,3.64,5.05
"2018-09-14","Manhattan",32.0,20.3,70.5,0,2.5,8.0,25.9,22.1,25.0,22.5,19.0,4.85,6.39
"2018-09-15","Manhattan",32.6,19.2,70.3,0,1.2,5.0,26.6,22.5,25.6,23.0,18.4,4.08,5.01
"2018-09-16","Manhattan",31.5,18.2,65.4,0,1.6,6.8,26.4,22.5,25.5,23.2,18.6,4.31,5.53
"2018-09-17","Manhattan",32.9,20.4,63.9,0,2.2,7.4,26.9,23.2,26.0,23.7,17.1,4.60,6.11
"2018-09-18","Manhattan",34.5,23.6,60.5,0,2.4,6.9,28.0,24.0,26.8,24.3,18.7,5.36,7.22
"2018-09-19","Manhattan",34.1,23.7,57.0,0,3.1,10.4,27.8,24.2,26.8,24.6,18.6,5.90,8.29
"2018-09-20","Manhattan",33.7,20.1,60.8,9.91,4.1,14.5,27.6,24.2,26.6,24.6,19.1,6.20,8.90
"2018-09-21","Manhattan",20.5,11.1,73.5,0.25,2.7,9.1,24.7,19.8,25.3,21.4,10.1,2.59,3.57
"2018-09-22","Manhattan",22.9,8.3,72.8,0,1.0,5.0,23.3,17.8,22.5,19.4,20.3,3.12,3.79
"2018-09-23","Manhattan",26.5,9.3,72.2,0,1.5,7.1,23.3,17.6,22.4,19.0,19.9,3.60,4.59
"2018-09-24","Manhattan",27.5,15.3,77.3,0,2.4,9.0,23.4,19.1,22.7,20.0,14.5,3.49,4.66
"2018-09-25","Manhattan",23.0,9.9,80.4,0,2.5,10.5,21.6,18.3,21.9,19.7,6.1,2.42,3.51
"2018-09-26","Manhattan",22.0,6.5,67.5,0,1.1,5.1,20.9,16.5,20.6,18.0,17.1,2.83,3.64
"2018-09-27","Manhattan",24.7,9.5,57.1,0,2.1,7.3,20.9,16.2,20.3,17.5,18.6,3.99,5.60
"2018-09-28","Manhattan",17.0,8.0,70.4,2.29,3.1,9.6,18.6,16.2,19.0,17.4,10.9,2.52,3.57
"2018-09-29","Manhattan",19.1,7.2,89.9,1.78,1.5,6.5,17.8,15.3,17.9,16.4,3.9,1.18,1.51
"2018-09-30","Manhattan",16.8,14.2,93.5,0.25,1.7,5.5,18.1,17.4,18.3,17.8,3.0,0.85,0.98
"2018-10-01","Manhattan",23.8,13.7,87.6,0,1.8,7.0,20.3,17.4,19.8,17.9,6.5,1.65,2.08
"2018-10-02","Manhattan",31.5,12.3,73.2,0,2.8,10.0,21.9,17.4,21.0,17.9,14.1,4.43,6.46
"2018-10-03","Manhattan",33.3,15.9,65.8,16.00,4.9,14.5,23.7,20.4,22.7,20.5,15.6,5.78,8.67
"2018-10-04","Manhattan",16.0,7.2,67.3,0.25,3.0,10.2,20.6,16.9,21.4,17.8,7.3,2.15,3.11
"2018-10-05","Manhattan",22.3,12.2,89.7,13.46,1.7,8.2,19.2,16.8,19.0,17.5,5.2,1.42,1.81
"2018-10-06","Manhattan",13.4,7.6,94.8,29.97,3.2,10.8,17.9,14.1,18.5,15.0,2.3,0.69,0.84
"2018-10-07","Manhattan",14.6,9.0,97.2,10.92,1.4,4.5,15.4,13.8,15.7,14.6,3.1,0.69,0.73
"2018-10-08","Manhattan",22.6,14.2,96.3,36.07,1.4,8.7,18.2,15.4,17.9,15.7,4.4,1.17,1.41
"2018-10-09","Manhattan",22.0,8.6,94.1,24.64,2.6,10.8,18.6,16.1,18.3,17.1,2.9,1.43,2.03
"2018-10-10","Manhattan",10.5,6.3,78.8,0.25,3.5,8.6,16.1,13.2,17.1,14.5,8.3,1.52,2.09
"2018-10-11","Manhattan",13.1,2.4,66.8,0.76,1.8,7.7,15.0,11.5,14.9,12.9,15.6,2.12,2.86
"2018-10-12","Manhattan",10.5,2.7,89.3,0.25,1.1,4.9,13.9,11.8,14.6,13.1,3.4,0.92,1.18
"2018-10-13","Manhattan",15.8,1.4,82.7,0,1.7,7.4,14.3,10.7,14.2,11.9,13.6,1.88,2.47
"2018-10-14","Manhattan",9.0,0.1,92.5,0,3.8,11.7,12.7,8.9,13.5,10.5,1.9,0.76,1.04
"2018-10-15","Manhattan",9.6,-1.3,74.1,0,2.1,7.4,11.7,7.8,11.6,9.3,15.9,1.78,2.42
"2018-10-16","Manhattan",20.1,-0.5,66.2,0,1.8,6.4,13.5,7.5,12.8,8.9,16.2,2.71,3.90
"2018-10-17","Manhattan",21.0,3.1,70.9,0,0.9,6.0,15.1,9.2,14.2,10.4,15.8,2.11,2.76
"2018-10-18","Manhattan",20.7,2.8,65.4,0,1.8,8.2,15.1,10.0,14.2,11.1,14.1,2.59,3.72
"2018-10-19","Manhattan",22.9,9.7,68.9,0,2.5,8.9,16.3,12.8,15.4,13.1,11.1,2.83,4.14
"2018-10-20","Manhattan",19.1,2.0,54.0,0,2.1,8.8,14.8,11.1,14.4,12.2,15.5,2.85,4.24
"2018-10-21","Manhattan",21.6,0.7,55.8,0,2.6,9.8,14.1,9.5,13.6,10.8,14.9,3.24,4.92
"2018-10-22","Manhattan",23.2,6.3,67.2,0,1.1,4.6,16.1,11.0,15.1,11.9,13.6,2.19,2.95
"2018-10-23","Manhattan",19.9,6.9,55.4,0,1.3,5.5,15.2,11.7,14.6,12.5,14.3,2.27,3.17
"2018-10-24","Manhattan",18.3,4.9,64.7,1.02,1.3,5.4,13.8,10.7,13.6,11.7,7.9,1.76,2.48
"2018-10-25","Manhattan",10.8,7.9,92.7,11.68,0.8,3.3,13.0,11.8,13.3,12.4,2.4,0.66,0.75
"2018-10-26","Manhattan",16.9,3.8,87.8,0,1.1,4.6,13.7,10.2,13.3,11.2,7.5,1.23,1.55
"2018-10-27","Manhattan",23.0,5.3,66.4,0,1.7,5.7,15.3,10.0,14.4,11.0,13.8,2.62,3.85
"2018-10-28","Manhattan",20.7,6.9,51.7,0,2.0,8.6,15.2,11.7,14.5,12.5,14.3,2.83,4.27
"2018-10-29","Manhattan",23.3,3.4,62.2,0,1.8,8.9,14.4,10.2,13.8,11.3,12.2,2.72,4.12
"2018-10-30","Manhattan",17.7,9.6,71.1,0,3.0,9.0,13.0,11.8,13.4,12.6,1.8,1.71,2.59
"2018-10-31","Manhattan",14.0,6.0,65.4,0,1.8,6.7,12.1,10.8,12.6,11.6,3.6,1.58,2.34
"2018-11-01","Manhattan",17.6,4.4,58.6,0,0.9,4.9,13.0,9.6,12.6,10.6,10.8,1.63,2.29
"2018-11-02","Manhattan",14.5,4.9,64.5,0,2.7,9.6,12.1,9.8,12.0,10.6,10.1,2.12,3.20
"2018-11-03","Manhattan",15.4,6.3,67.2,0,2.4,7.7,12.1,10.0,12.0,10.7,5.8,1.82,2.74
"2018-11-04","Manhattan",11.5,1.9,77.0,0,3.2,10.7,11.1,8.9,11.6,9.9,4.4,1.68,2.57
"2018-11-05","Manhattan",14.9,6.3,74.0,5.08,3.3,9.5,11.7,8.8,11.5,9.8,7.1,1.75,2.62
"2018-11-06","Manhattan",10.5,2.0,80.1,1.52,1.6,5.7,9.9,7.9,10.7,9.0,6.0,1.10,1.54
"2018-11-07","Manhattan",7.5,-0.1,73.3,0,2.3,7.6,9.5,6.9,9.5,8.0,10.3,1.24,1.78
"2018-11-08","Manhattan",0.2,-1.8,90.9,1.78,1.8,4.9,7.3,5.7,8.4,6.6,2.2,0.51,0.65
"2018-11-09","Manhattan",-0.3,-9.7,78.5,3.81,3.8,12.6,5.8,3.0,6.6,4.8,11.2,0.88,1.30
"2018-11-10","Manhattan",3.4,-10.6,69.7,0.25,2.6,10.0,3.2,1.8,4.8,3.3,12.0,1.03,1.52
"2018-11-11","Manhattan",6.8,-2.9,79.0,0.25,2.0,6.7,4.9,2.4,5.2,3.5,5.3,0.99,1.43
"2018-11-12","Manhattan",-0.5,-7.5,73.4,0,5.2,11.7,4.4,2.0,5.0,3.3,3.2,0.91,1.40
"2018-11-13","Manhattan",3.7,-10.9,67.7,0,1.2,5.1,3.3,1.1,3.6,2.4,11.9,0.87,1.24
"2018-11-14","Manhattan",7.5,-7.5,65.8,0,1.6,5.6,4.3,1.3,4.2,2.4,11.4,1.17,1.76
"2018-11-15","Manhattan",14.0,-2.6,61.9,0,1.5,5.9,6.1,1.9,5.5,2.9,11.4,1.48,2.25
"2018-11-16","Manhattan",15.9,-2.8,66.4,0,1.5,7.2,7.3,2.9,6.6,3.8,11.1,1.56,2.39
"2018-11-17","Manhattan",6.8,-4.5,82.5,0,5.4,13.2,5.3,3.5,6.0,4.5,2.0,0.91,1.37
"2018-11-18","Manhattan",4.4,-6.1,70.7,0,2.1,7.6,5.4,2.8,5.3,3.7,10.5,1.12,1.70
"2018-11-19","Manhattan",9.0,-5.0,74.1,0,2.5,8.6,5.0,2.4,5.0,3.3,5.9,1.33,2.06
"2018-11-20","Manhattan",12.8,-5.4,68.2,0,2.0,6.9,5.9,2.3,5.6,3.4,10.8,1.47,2.27
"2018-11-21","Manhattan",16.3,2.9,59.5,0,2.9,7.7,7.7,4.2,7.1,4.8,10.8,2.30,3.69
"2018-11-22","Manhattan",18.6,0.9,57.4,0,3.1,10.0,8.5,4.7,7.8,5.5,10.6,2.46,3.96
"2018-11-23","Manhattan",18.3,5.7,57.1,0,3.5,10.9,9.2,7.1,8.7,7.4,5.3,2.86,4.61
"2018-11-24","Manhattan",18.8,-1.1,55.9,0,1.8,7.3,9.3,5.4,8.6,6.3,10.3,2.02,3.27
"2018-11-25","Manhattan",8.9,-7.0,83.3,0,8.6,21.9,7.9,5.1,8.2,5.9,2.3,1.50,2.37
"2018-11-26","Manhattan",2.8,-7.3,75.0,0.76,2.7,9.3,5.1,4.3,5.9,5.0,8.2,0.92,1.41
"2018-11-27","Manhattan",-0.5,-6.0,72.7,0,2.3,6.4,4.4,3.6,5.0,4.4,5.5,0.69,1.02
"2018-11-28","Manhattan",5.4,-5.8,75.5,0,1.6,6.3,3.6,3.1,4.4,3.9,7.7,0.74,1.06
"2018-11-29","Manhattan",11.3,-3.0,82.2,0,1.0,4.1,5.4,2.9,5.1,3.6,8.6,0.81,1.15
"2018-11-30","Manhattan",4.9,-2.4,91.4,8.38,2.2,8.1,4.0,2.4,4.3,3.3,3.0,0.52,0.69
"2018-12-01","Manhattan",5.6,0.6,96.0,29.21,3.1,9.1,4.7,3.6,4.9,4.3,1.8,0.43,0.53
"2018-12-02","Manhattan",1.6,-2.0,83.6,0.25,5.5,10.8,3.6,2.4,4.3,3.3,2.8,0.67,0.99
"2018-12-03","Manhattan",-1.5,-4.1,78.0,0,3.7,9.1,2.4,1.2,3.3,2.1,1.9,0.70,1.05
"2018-12-04","Manhattan",-0.4,-4.8,75.9,0,2.6,6.6,1.2,0.8,2.1,1.7,2.5,0.65,0.95
"2018-12-05","Manhattan",9.3,-6.9,71.6,0,1.6,8.4,0.8,0.5,1.7,1.3,8.6,1.09,1.72
"2018-12-06","Manhattan",3.7,-5.5,73.8,0,3.2,9.4,2.4,0.8,2.4,1.4,6.8,1.08,1.70
"2018-12-07","Manhattan",2.0,-7.3,76.6,0,0.8,4.1,1.1,0.6,1.9,1.3,8.3,0.51,0.71
"2018-12-08","Manhattan",3.4,-8.1,75.0,0,0.9,5.2,0.7,0.4,1.4,1.1,9.1,0.57,0.84
"2018-12-09","Manhattan",7.3,-8.9,77.0,0,0.8,4.9,0.5,0.2,1.2,0.9,9.4,0.64,0.96
"2018-12-10","Manhattan",5.0,-8.5,75.9,0,1.1,5.1,0.4,0.1,1.0,0.8,9.5,0.65,0.98
"2018-12-11","Manhattan",10.9,-0.8,65.5,0,2.6,8.1,0.5,0.2,1.0,0.9,6.5,1.42,2.24
"2018-12-12","Manhattan",13.2,-3.2,72.3,0,1.6,6.4,2.9,0.5,2.5,1.0,9.5,1.27,2.06
"2018-12-13","Manhattan",6.1,1.6,79.0,0,4.7,14.1,3.4,1.9,3.3,2.1,4.2,1.18,1.83
"2018-12-14","Manhattan",10.0,-4.0,65.8,0,3.0,8.7,4.0,1.7,3.7,2.3,9.7,1.77,2.92
"2018-12-15","Manhattan",14.3,-6.7,59.6,0,0.8,3.0,3.7,0.9,3.3,1.7,9.4,0.95,1.56
"2018-12-16","Manhattan",14.1,-5.0,62.6,0,1.1,4.6,4.4,1.1,3.8,1.8,9.4,1.07,1.73
"2018-12-17","Manhattan",14.3,-5.4,64.1,0,1.1,5.4,4.4,1.1,3.8,1.9,9.3,1.13,1.83
"2018-12-18","Manhattan",12.2,-1.5,71.0,0,1.8,9.0,4.4,1.5,4.3,2.2,5.6,1.10,1.69
"2018-12-19","Manhattan",12.3,5.4,72.5,0,3.2,11.6,6.2,4.0,5.7,4.2,6.9,1.61,2.56
"2018-12-20","Manhattan",9.7,1.4,62.4,0,5.7,13.9,5.3,3.8,5.3,4.3,9.3,2.14,3.49
"2018-12-21","Manhattan",11.3,-3.7,64.8,0,1.7,5.1,5.2,2.3,4.8,3.1,8.7,1.19,1.91
"2018-12-22","Manhattan",9.3,-1.1,67.9,0,1.9,6.6,4.9,2.5,4.7,3.2,6.3,1.01,1.55
"2018-12-23","Manhattan",9.4,-3.2,68.5,0,2.0,7.3,4.9,2.3,4.7,3.2,9.4,1.22,1.97
"2018-12-24","Manhattan",9.0,-3.7,68.6,0,2.1,7.6,4.0,1.9,4.0,2.7,4.3,1.09,1.69
"2018-12-25","Manhattan",10.6,-2.7,80.7,0,1.2,5.8,5.2,2.3,4.8,3.0,8.2,0.77,1.14
"2018-12-26","Manhattan",10.7,3.9,93.3,37.34,2.8,7.9,6.9,4.0,6.3,4.3,0.6,0.79,1.11
"2018-12-27","Manhattan",12.5,-4.4,85.0,2.03,4.9,10.8,8.1,2.8,7.5,4.2,1.1,1.12,1.73
"2018-12-28","Manhattan",-3.5,-9.0,74.4,0,5.1,11.3,2.8,0.8,4.2,1.8,3.6,0.70,1.08
"2018-12-29","Manhattan",-2.3,-10.8,70.3,0,2.0,5.6,0.8,0.1,1.8,1.0,6.1,0.67,1.03
"2018-12-30","Manhattan",8.6,-5.7,67.9,0,3.3,8.9,0.1,-0.3,1.0,0.6,9.7,1.44,2.33
"2018-12-31","Manhattan",3.1,-9.4,78.8,0,4.0,12.7,0.2,0,0.8,0.7,1.8,0.76,1.15
