"Timestamp","Station","AirTemperature","AirTemperature","RelativeHumidity","Precipitation","WindSpeed2m","WindSpeed2m","SoilTemperature5cm","SoilTemperature5cm","SoilTemperature10cm","SoilTemperature10cm","SolarRadiation","ETo","ETo"
"2021-07-30","Manhattan",37.0,22.6,61.5,0,1.4,5.7,29.0,25.6,28.1,26.0,25.6,6.27,7.59
"2021-07-31","Manhattan",30.2,21.1,77.9,3.81,2.0,7.2,27.6,25.4,27.1,25.9,15.9,3.96,4.81
"2021-08-01","Manhattan",28.2,16.1,67.3,0.25,1.8,7.7,26.5,23.6,26.2,24.7,25.0,5.35,6.66
"2021-08-02","Manhattan",27.3,14.0,69.3,0,0.9,5.0,25.3,21.9,25.1,23.1,22.5,4.29,4.93
"2021-08-03","Manhattan",28.0,13.0,66.6,0,1.0,4.7,25.1,21.3,24.7,22.4,23.8,4.59,5.41
"2021-08-04","Manhattan",30.7,16.1,61.8,0,2.0,6.8,25.3,21.9,24.7,22.7,22.8,5.34,6.75
"2021-08-05","Manhattan",32.4,21.7,60.1,0,2.7,8.3,25.0,22.9,24.6,23.3,13.1,5.15,7.29
"2021-08-06","Manhattan",35.3,20.4,60.3,0,2.7,7.9,26.3,22.8,25.5,23.3,23.4,6.93,9.39
"2021-08-07","Manhattan",36.7,19.9,61.0,7.87,3.9,14.4,26.6,24.1,25.9,24.3,19.2,7.27,10.42
"2021-08-08","Manhattan",31.6,18.8,78.2,7.62,2.0,7.7,26.4,23.4,25.8,23.8,19.7,4.68,5.74
"2021-08-09","Manhattan",35.6,23.4,70.0,0,2.3,6.5,28.1,24.4,27.1,24.6,24.5,6.43,8.11
"2021-08-10","Manhattan",33.1,22.3,71.6,14.48,2.9,10.1,27.6,25.1,26.9,25.5,16.5,4.94,6.51
"2021-08-11","Manhattan",36.3,26.2,57.9,0,3.0,8.6,28.2,25.3,27.4,25.6,23.8,7.21,9.60
"2021-08-12","Manhattan",36.1,24.9,64.1,1.78,2.4,7.5,28.4,25.1,27.6,25.5,20.9,5.98,7.68
"2021-08-13","Manhattan",28.1,19.3,80.8,15.75,2.5,11.4,27.1,24.2,26.8,24.9,19.6,4.22,5.08
"2021-08-14","Manhattan",29.3,16.4,71.0,0,1.2,5.8,26.8,23.4,26.2,24.2,25.0,4.89,5.70
"2021-08-15","Manhattan",30.3,16.7,70.6,0,1.5,5.7,26.4,22.9,25.8,23.7,23.5,4.93,5.91
"2021-08-16","Manhattan",32.5,17.7,71.2,0,1.2,5.4,26.7,23.1,25.9,23.8,19.7,4.48,5.37
"2021-08-17","Manhattan",32.5,18.0,70.3,0,1.8,7.3,26.9,23.3,26.1,24.0,24.3,5.43,6.64
"2021-08-18","Manhattan",31.8,19.7,70.1,0,2.1,7.7,26.7,23.8,26.0,24.3,23.3,5.33,6.55
"2021-08-19","Manhattan",31.4,22.6,74.0,0,2.3,9.2,26.4,24.4,25.9,24.7,16.9,4.47,5.65
"2021-08-20","Manhattan",35.7,20.4,78.6,12.45,2.7,18.2,27.4,24.7,26.6,24.8,19.5,5.58,7.31
"2021-08-21","Manhattan",27.8,17.2,72.2,0,1.9,7.5,26.7,23.8,26.1,24.4,24.2,4.96,6.10
"2021-08-22","Manhattan",33.1,16.5,71.7,0,2.3,9.3,26.1,22.6,25.5,23.3,22.4,5.29,6.67
"2021-08-23","Manhattan",38.0,22.8,56.0,0,2.8,8.9,27.3,24.5,26.4,24.7,23.3,7.20,9.78
"2021-08-24","Manhattan",38.1,26.2,48.8,0,3.7,9.6,27.5,24.7,26.7,25.0,23.6,8.43,11.97
"2021-08-25","Manhattan",33.8,24.9,66.3,0,2.7,7.4,28.1,25.4,27.3,25.5,22.0,5.84,7.45
"2021-08-26","Manhattan",37.4,22.7,58.4,0,2.6,8.5,28.5,25.4,27.6,25.7,23.5,6.81,9.05
"2021-08-27","Manhattan",36.7,25.7,53.2,0,4.0,10.9,28.2,25.4,27.5,25.8,23.2,8.00,11.28
"2021-08-28","Manhattan",34.5,24.2,57.2,0,3.7,10.0,28.0,25.3,27.3,25.6,21.2,6.83,9.48
"2021-08-29","Manhattan",26.6,19.3,75.5,0,2.1,10.7,25.8,24.0,26.2,24.6,7.3,2.51,3.35
"2021-08-30","Manhattan",34.2,18.1,72.6,0,1.2,5.0,27.2,23.1,26.3,23.7,21.0,4.69,5.63
"2021-08-31","Manhattan",32.9,17.4,74.7,11.43,2.3,12.7,26.8,23.3,26.1,23.6,17.6,4.71,6.19
"2021-09-01","Manhattan",27.7,19.0,79.6,0,2.2,6.0,26.0,23.7,25.5,24.2,17.0,3.74,4.57
"2021-09-02","Manhattan",28.7,20.5,81.4,5.84,2.2,7.4,25.1,23.6,24.9,24.0,8.9,2.67,3.45
"2021-09-03","Manhattan",28.1,20.1,83.6,43.94,1.9,6.2,26.8,22.8,25.8,23.5,16.6,3.58,4.28
"2021-09-04","Manhattan",26.1,16.3,85.1,10.67,1.5,5.9,25.9,23.3,25.4,24.0,14.4,3.05,3.67
"2021-09-05","Manhattan",29.3,13.8,77.5,0,1.0,5.3,24.9,21.8,24.3,22.6,19.2,3.80,4.56
"2021-09-06","Manhattan",32.9,16.7,61.7,0,2.3,7.6,25.0,21.8,24.4,22.5,21.9,5.46,7.23
"2021-09-07","Manhattan",32.9,17.2,59.8,0,2.6,8.9,25.8,22.7,25.1,23.1,20.8,5.96,8.33
"2021-09-08","Manhattan",30.4,13.1,59.1,0,1.3,6.2,24.5,21.2,24.0,22.2,22.6,4.66,6.01
"2021-09-09","Manhattan",30.6,13.2,70.7,0,1.0,6.8,24.0,20.8,23.6,21.7,19.8,3.99,4.92
"2021-09-10","Manhattan",32.1,16.6,67.7,0,1.4,6.9,24.3,21.4,23.9,22.0,18.3,4.18,5.23
"2021-09-11","Manhattan",34.0,20.1,49.8,0,3.1,10.2,24.8,21.9,24.2,22.4,20.2,6.32,8.96
"2021-09-12","Manhattan",33.8,20.5,48.0,0,2.9,8.7,25.0,22.4,24.4,22.9,19.1,6.08,8.63
"2021-09-13","Manhattan",33.1,22.2,50.3,0,3.8,9.9,24.8,22.4,24.3,22.8,19.6,6.85,9.99
"2021-09-14","Manhattan",25.0,17.8,77.3,0,1.5,6.3,23.7,22.4,23.7,22.9,6.0,2.03,2.66
"2021-09-15","Manhattan",28.5,16.1,79.7,0,1.5,6.2,25.1,21.5,24.3,22.1,18.0,3.58,4.29
"2021-09-16","Manhattan",32.7,17.5,60.0,0,2.6,8.8,25.1,21.9,24.4,22.5,20.6,5.39,7.35
"2021-09-17","Manhattan",33.1,18.6,67.1,0,1.5,8.8,25.9,22.3,24.9,22.8,18.3,4.32,5.51
"2021-09-18","Manhattan",32.7,17.2,66.6,0,1.3,5.5,25.9,22.2,25.0,22.8,20.0,4.33,5.45
"2021-09-19","Manhattan",32.4,16.5,67.8,0,2.4,9.3,25.5,22.3,24.8,22.9,20.5,4.93,6.54
"2021-09-20","Manhattan",31.4,16.6,59.5,0,4.1,10.3,24.9,22.4,24.5,23.1,14.6,6.13,9.30
"2021-09-21","Manhattan",24.4,11.3,50.7,0,3.1,11.2,23.1,20.5,23.1,21.5,19.5,4.89,7.11
"2021-09-22","Manhattan",24.4,7.0,59.6,0,1.0,5.6,22.6,19.1,22.2,20.2,21.2,3.36,4.27
"2021-09-23","Manhattan",28.7,6.4,52.2,0,1.9,8.0,22.0,18.5,21.6,19.6,20.4,4.55,6.42
"2021-09-24","Manhattan",25.1,12.6,47.9,0,2.7,8.8,21.1,19.4,21.0,20.0,8.8,3.53,5.24
"2021-09-25","Manhattan",27.0,8.6,59.1,0,1.7,6.5,21.9,18.2,21.3,19.2,20.0,3.96,5.36
"2021-09-26","Manhattan",35.6,15.7,32.6,0,3.6,10.8,22.4,19.0,21.7,19.7,19.5,7.64,11.81
"2021-09-27","Manhattan",34.8,19.6,39.6,0,2.5,8.5,23.5,19.9,22.6,20.4,19.2,5.92,8.61
"2021-09-28","Manhattan",32.9,18.8,47.8,0,2.0,7.4,23.5,20.4,22.8,20.9,17.5,4.84,6.83
"2021-09-29","Manhattan",28.2,17.7,69.2,0,1.6,7.1,22.6,20.7,22.3,21.1,9.0,2.79,3.80
"2021-09-30","Manhattan",24.4,15.8,86.1,8.64,1.5,7.0,23.1,20.9,22.5,21.4,9.2,2.15,2.72
"2021-10-01","Manhattan",23.2,13.2,81.1,0,1.2,5.1,22.6,19.8,22.1,20.5,13.2,2.35,2.82
"2021-10-02","Manhattan",22.7,13.7,80.1,0,1.4,5.0,21.4,19.6,21.3,20.3,8.4,1.99,2.54
"2021-10-03","Manhattan",27.4,12.0,60.0,0,2.0,7.3,22.0,19.1,21.5,19.9,18.7,4.12,5.80
"2021-10-04","Manhattan",29.2,9.6,55.4,0,0.9,4.4,22.1,18.1,21.3,19.0,18.5,3.21,4.20
"2021-10-05","Manhattan",26.8,9.0,68.0,0,0.9,6.6,21.7,17.8,20.9,18.8,16.8,2.80,3.51
"2021-10-06","Manhattan",23.6,12.0,81.5,0,0.7,3.9,20.8,18.2,20.4,18.9,9.4,1.82,2.17
"2021-10-07","Manhattan",28.0,11.5,75.5,0,1.2,5.4,22.0,18.3,21.1,19.0,14.8,2.95,3.84
"2021-10-08","Manhattan",30.6,14.4,67.3,0,0.9,5.4,22.7,18.7,21.7,19.4,16.6,3.09,3.87
"2021-10-09","Manhattan",33.0,17.4,54.3,0,2.3,9.3,22.0,19.8,21.5,20.2,11.4,4.37,6.52
"2021-10-10","Manhattan",24.4,13.4,69.9,3.81,2.3,7.9,21.1,19.4,21.1,19.9,7.6,2.56,3.67
"2021-10-11","Manhattan",24.7,9.4,69.6,9.14,2.7,8.3,20.7,17.8,20.3,18.9,15.9,3.91,5.77
"2021-10-12","Manhattan",26.1,8.3,67.0,0.51,2.5,13.6,19.9,16.7,19.4,17.8,12.6,3.71,5.55
"2021-10-13","Manhattan",21.8,10.2,62.8,13.46,2.8,9.1,20.0,17.4,19.6,18.3,17.3,3.61,5.27
"2021-10-14","Manhattan",21.3,4.1,50.3,0,2.2,8.7,18.8,15.6,18.5,16.9,14.1,3.09,4.55
"2021-10-15","Manhattan",18.8,7.5,49.1,0,3.4,11.0,18.1,15.6,18.0,16.7,15.7,3.60,5.44
"2021-10-16","Manhattan",20.9,1.0,56.1,0,1.4,7.0,17.5,13.9,17.2,15.3,17.1,2.69,3.84
"2021-10-17","Manhattan",26.0,1.9,62.0,0,0.7,5.7,17.9,13.5,17.3,14.8,16.8,2.32,3.11
"2021-10-18","Manhattan",24.1,10.5,44.9,0,3.1,11.3,17.1,14.4,16.8,15.3,15.8,4.38,6.77
"2021-10-19","Manhattan",26.3,13.5,53.5,0,3.7,13.7,18.0,15.0,17.5,15.7,15.4,4.54,6.93
"2021-10-20","Manhattan",19.0,6.9,60.3,0,3.9,9.9,17.9,15.4,17.7,16.4,14.8,3.36,5.09
"2021-10-21","Manhattan",16.7,3.1,65.2,0,2.4,8.4,16.5,14.1,16.4,15.1,14.8,2.49,3.62
"2021-10-22","Manhattan",25.5,1.9,67.4,0,1.2,6.2,17.1,13.0,16.5,14.2,15.5,2.56,3.61
"2021-10-23","Manhattan",16.7,7.5,80.4,0,2.2,6.6,16.2,14.2,16.1,15.0,6.3,1.48,2.04
"2021-10-24","Manhattan",22.3,9.1,82.9,0,3.4,12.1,16.8,15.1,16.6,15.8,5.4,1.95,2.86
"2021-10-25","Manhattan",12.6,7.8,81.9,0,2.5,7.1,15.6,14.4,15.8,15.1,5.1,1.32,1.85
"2021-10-26","Manhattan",19.4,7.1,79.6,0.25,3.9,10.8,15.6,14.0,15.6,14.6,4.4,1.82,2.73
"2021-10-27","Manhattan",18.0,10.0,95.3,54.61,3.6,12.6,16.0,14.6,16.0,15.3,1.1,0.90,1.25
"2021-10-28","Manhattan",14.3,9.8,70.1,1.02,8.1,15.8,14.6,13.4,15.3,14.2,5.1,2.63,4.13
"2021-10-29","Manhattan",17.5,3.1,56.9,0,4.9,13.4,14.4,12.0,14.4,13.2,15.2,3.98,6.35
"2021-10-30","Manhattan",22.2,0.3,61.4,0,2.3,10.5,14.6,10.7,14.2,12.0,14.7,3.14,4.87
"2021-10-31","Manhattan",13.8,4.1,59.1,0,3.6,10.1,13.8,12.0,13.8,12.9,13.1,2.59,4.00
"2021-11-01","Manhattan",6.3,4.0,75.1,0,1.5,6.5,12.4,11.5,12.9,12.3,3.6,0.91,1.24
"2021-11-02","Manhattan",9.3,0.3,79.8,0.25,0.5,3.5,12.4,10.5,12.6,11.6,6.5,0.82,0.99
"2021-11-03","Manhattan",10.1,0.9,70.2,0,1.3,5.8,12.3,10.5,12.4,11.4,6.5,1.16,1.62
"2021-11-04","Manhattan",13.0,5.0,72.8,0,2.4,7.3,12.9,11.0,12.7,11.6,15.7,1.66,2.31
"2021-11-05","Manhattan",16.6,5.8,73.2,0,3.2,10.5,12.9,10.5,12.7,11.3,13.1,2.27,3.41
"2021-11-06","Manhattan",21.6,6.4,66.2,0,2.8,7.8,13.7,10.7,13.3,11.5,12.9,2.74,4.20
"2021-11-07","Manhattan",25.8,11.1,52.8,0,3.3,12.5,14.2,11.7,13.8,12.3,12.4,4.04,6.48
"2021-11-08","Manhattan",22.9,7.6,70.6,0,1.4,5.4,14.9,12.0,14.3,12.6,11.8,1.93,2.75
"2021-11-09","Manhattan",17.6,6.9,61.7,0,1.9,6.4,14.0,12.2,13.8,12.8,10.0,1.87,2.76
"2021-11-10","Manhattan",15.2,8.1,85.8,26.16,2.3,12.4,14.0,12.7,14.0,13.2,0.9,1.15,1.67
"2021-11-11","Manhattan",13.3,3.6,44.3,0.25,4.8,12.9,12.7,10.6,13.4,11.5,12.8,3.20,5.17
"2021-11-12","Manhattan",8.0,-2.4,50.1,0,5.6,14.9,10.6,8.3,11.5,9.7,6.4,2.46,3.95
"2021-11-13","Manhattan",11.2,-4.7,59.4,0,1.9,11.3,9.5,7.2,9.9,8.5,8.0,1.67,2.61
"2021-11-14","Manhattan",14.3,3.6,66.5,2.29,2.1,7.0,10.9,8.7,10.7,9.4,9.5,1.72,2.61
"2021-11-15","Manhattan",22.5,7.7,51.8,0,2.5,8.5,12.0,8.9,11.5,9.6,11.0,2.89,4.62
"2021-11-16","Manhattan",23.4,3.6,72.6,0,1.1,6.8,12.3,9.1,11.9,9.9,7.6,1.66,2.46
"2021-11-17","Manhattan",13.1,1.2,40.4,0,5.0,12.0,11.1,8.9,11.5,10.0,8.1,2.93,4.75
"2021-11-18","Manhattan",10.4,-3.9,46.8,0,1.6,7.1,9.7,7.3,10.0,8.6,12.4,1.51,2.39
"2021-11-19","Manhattan",12.0,-3.9,38.9,0,3.7,13.7,8.4,6.7,8.8,7.8,6.2,2.54,4.11
"2021-11-20","Manhattan",14.4,0,51.9,0,1.1,5.7,9.8,7.2,9.6,8.1,8.4,1.25,1.87
"2021-11-21","Manhattan",15.1,-1.0,56.7,0,2.4,9.5,9.7,7.5,9.6,8.4,11.6,2.05,3.30
"2021-11-22","Manhattan",13.0,-2.6,60.7,0,1.0,6.6,8.8,6.6,8.9,7.7,8.9,1.14,1.71
"2021-11-23","Manhattan",23.3,-3.2,51.3,0,3.2,13.5,9.5,6.2,9.3,7.2,11.5,3.88,6.48
"2021-11-24","Manhattan",16.4,2.7,46.0,0,4.5,12.3,10.2,8.7,10.1,9.2,4.3,3.20,5.20
"2021-11-25","Manhattan",4.7,-5.4,60.0,0,3.3,11.4,8.9,6.5,9.4,7.7,11.0,1.42,2.27
"2021-11-26","Manhattan",17.4,-5.3,45.9,0,2.9,7.5,8.8,6.1,8.7,7.1,10.7,2.77,4.59
"2021-11-27","Manhattan",20.3,4.2,42.1,0,3.5,10.5,9.6,7.2,9.4,8.0,11.1,3.56,5.97
"2021-11-28","Manhattan",12.6,-2.0,56.0,0,1.7,6.1,9.4,6.9,9.2,7.8,10.3,1.42,2.25
"2021-11-29","Manhattan",24.1,3.4,51.4,0,1.9,6.4,10.6,7.3,10.0,8.1,11.1,2.51,4.17
"2021-11-30","Manhattan",11.7,2.8,72.6,0,0.7,3.3,9.1,7.7,9.2,8.4,2.8,0.81,1.10
"2021-12-01","Manhattan",18.4,2.1,58.9,0,1.9,6.9,10.0,7.3,9.7,8.1,9.1,1.91,3.08
"2021-12-02","Manhattan",23.2,6.1,45.6,0,1.2,5.2,11.0,7.9,10.4,8.6,10.5,1.76,2.89
"2021-12-03","Manhattan",18.7,3.7,55.2,0,2.7,10.1,10.4,8.0,10.1,8.8,10.5,2.37,3.90
"2021-12-04","Manhattan",10.8,0,68.1,0,2.0,7.0,9.5,7.5,9.4,8.3,10.1,1.16,1.82
"2021-12-05","Manhattan",16.0,2.4,54.8,0,4.4,15.2,10.5,8.5,10.2,9.0,9.3,2.76,4.54
"2021-12-06","Manhattan",2.5,-3.7,50.5,0,3.5,18.2,8.7,6.6,9.4,7.5,6.8,1.45,2.33
"2021-12-07","Manhattan",6.9,-2.8,48.1,0,2.5,8.2,7.4,5.9,7.7,6.9,6.8,1.49,2.40
"2021-12-08","Manhattan",15.8,-3.4,49.4,0,2.1,7.4,7.9,5.1,7.8,6.2,10.0,2.05,3.43
"2021-12-09","Manhattan",18.0,2.5,55.0,0,1.9,7.4,9.0,6.6,8.7,7.2,10.3,1.85,3.05
"2021-12-10","Manhattan",18.3,0.2,62.9,0,3.8,13.8,9.0,6.9,8.7,7.5,5.6,2.98,4.90
"2021-12-11","Manhattan",9.0,-2.6,49.9,0,3.6,13.8,7.9,6.0,8.0,7.0,10.6,2.02,3.35
"2021-12-12","Manhattan",14.7,1.7,31.6,0,4.1,12.3,7.7,5.7,7.7,6.5,10.3,3.32,5.61
"2021-12-13","Manhattan",15.7,-1.7,50.3,0,1.3,6.0,8.2,5.5,7.9,6.4,9.7,1.35,2.22
"2021-12-14","Manhattan",19.8,1.2,67.5,0,2.8,10.7,9.1,6.1,8.8,6.8,7.6,2.06,3.32
"2021-12-15","Manhattan",24.4,3.3,62.9,8.13,7.7,24.4,11.6,8.8,10.9,8.7,5.6,6.35,10.52
"2021-12-16","Manhattan",9.5,-1.7,58.8,0,1.7,12.4,9.2,6.5,9.9,7.7,10.4,1.21,1.98
"2021-12-17","Manhattan",11.7,-3.3,71.4,0,1.4,5.2,8.0,5.7,7.9,6.7,9.5,0.92,1.43
"2021-12-18","Manhattan",-0.5,-10.0,76.7,0,3.4,11.6,6.2,3.7,7.1,5.2,3.0,0.71,1.09
"2021-12-19","Manhattan",6.0,-12.0,63.8,0,2.7,9.1,4.9,2.5,5.2,4.0,10.3,1.32,2.17
"2021-12-20","Manhattan",7.1,-5.3,53.1,0,3.1,8.1,5.6,3.6,5.6,4.5,10.1,1.50,2.47
"2021-12-21","Manhattan",9.3,-7.9,61.4,0,1.4,6.6,5.3,2.8,5.3,3.9,9.0,1.07,1.73
"2021-12-22","Manhattan",14.9,-7.1,61.3,0,2.2,8.6,5.5,2.5,5.3,3.6,10.0,1.74,2.88
"2021-12-23","Manhattan",15.9,2.3,74.3,0,2.3,7.3,7.1,4.8,6.7,5.3,8.5,1.52,2.43
"2021-12-24","Manhattan",20.0,1.6,59.9,0,2.2,8.5,8.0,5.4,7.5,5.9,8.1,2.09,3.43
"2021-12-25","Manhattan",13.9,-0.6,72.4,0,1.2,6.3,8.0,5.5,7.6,6.2,9.6,0.96,1.48
"2021-12-26","Manhattan",18.7,-2.7,72.0,0,2.5,10.7,7.6,5.2,7.5,5.9,3.5,2.48,4.02
"2021-12-27","Manhattan",15.1,0.4,43.2,0,2.2,11.1,7.4,5.9,7.5,6.6,5.7,2.06,3.37
"2021-12-28","Manhattan",12.1,-7.4,50.3,0,3.5,9.9,7.4,5.1,7.3,6.2,9.7,2.18,3.62
"2021-12-29","Manhattan",-0.9,-8.5,59.7,0,2.5,6.6,5.1,4.2,6.2,5.1,2.2,0.86,1.32
"2021-12-30","Manhattan",8.0,-3.3,64.7,0,1.6,6.3,6.1,4.3,6.0,4.9,9.3,0.92,1.44
"2021-12-31","Manhattan",9.0,-5.0,75.3,0,3.5,10.9,5.8,3.8,5.8,4.7,6.8,1.66,2.68
